UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,SUN DURATION,DAYS,Sun duration in min,Time measurment
1475177725.0,9/29/16 12:00 AM,09:35:25,785.6,61.0,30.47,41.0,37.83,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,575.0
1475177421.0,9/29/16 12:00 AM,09:30:21,768.39,61.0,30.47,45.0,7.14,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,570.0
1475177119.0,9/29/16 12:00 AM,09:25:19,754.06,61.0,30.47,44.0,186.9,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,565.0
1475176822.0,9/29/16 12:00 AM,09:20:22,738.75,61.0,30.47,43.0,7.25,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,560.0
1475176523.0,9/29/16 12:00 AM,09:15:23,722.23,61.0,30.46,44.0,33.19,11.25,06:13:00,18:13:00,12:00:00,29.0,720.0,555.0
1475176223.0,9/29/16 12:00 AM,09:10:23,706.41,61.0,30.46,44.0,56.91,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,550.0
1475175921.0,9/29/16 12:00 AM,09:05:21,686.3,61.0,30.46,45.0,70.29,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,545.0
1475175626.0,9/29/16 12:00 AM,09:00:26,669.11,60.0,30.46,49.0,16.18,9.0,06:13:00,18:13:00,12:00:00,29.0,720.0,540.0
1475175321.0,9/29/16 12:00 AM,08:55:21,652.51,61.0,30.46,47.0,52.76,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,535.0
1475175023.0,9/29/16 12:00 AM,08:50:23,634.99,61.0,30.46,41.0,14.96,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,530.0
1475174727.0,9/29/16 12:00 AM,08:45:27,617.87,61.0,30.46,31.0,19.08,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,525.0
1475174421.0,9/29/16 12:00 AM,08:40:21,597.41,61.0,30.46,34.0,0.1,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,520.0
1475174122.0,9/29/16 12:00 AM,08:35:22,578.24,61.0,30.46,31.0,24.56,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,515.0
1475173821.0,9/29/16 12:00 AM,08:30:21,559.23,60.0,30.46,35.0,41.61,1.12,06:13:00,18:13:00,12:00:00,29.0,720.0,510.0
1475173521.0,9/29/16 12:00 AM,08:25:21,538.41,60.0,30.46,37.0,31.05,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,505.0
1475173223.0,9/29/16 12:00 AM,08:20:23,519.16,60.0,30.46,41.0,25.35,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,500.0
1475172921.0,9/29/16 12:00 AM,08:15:21,499.21,60.0,30.45,40.0,3.77,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,495.0
1475172619.0,9/29/16 12:00 AM,08:10:19,478.48,60.0,30.45,40.0,17.86,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,490.0
1475172318.0,9/29/16 12:00 AM,08:05:18,458.27,59.0,30.45,40.0,74.63,1.12,06:13:00,18:13:00,12:00:00,29.0,720.0,485.0
1475172024.0,9/29/16 12:00 AM,08:00:24,438.05,59.0,30.45,45.0,64.84,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,480.0
1475171719.0,9/29/16 12:00 AM,07:55:19,416.28,60.0,30.44,30.0,53.32,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,475.0
1475171419.0,9/29/16 12:00 AM,07:50:19,395.14,59.0,30.44,31.0,75.7,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,470.0
1475171120.0,9/29/16 12:00 AM,07:45:20,373.7,58.0,30.44,34.0,58.43,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,465.0
1475170819.0,9/29/16 12:00 AM,07:40:19,352.56,57.0,30.43,34.0,113.5,1.12,06:13:00,18:13:00,12:00:00,29.0,720.0,460.0
1475170221.0,9/29/16 12:00 AM,07:30:21,305.78,54.0,30.43,38.0,146.52,1.12,06:13:00,18:13:00,12:00:00,29.0,720.0,450.0
1475169921.0,9/29/16 12:00 AM,07:25:21,278.29,52.0,30.43,42.0,142.16,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,445.0
1475169628.0,9/29/16 12:00 AM,07:20:28,251.51,51.0,30.43,44.0,151.94,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,440.0
1475169324.0,9/29/16 12:00 AM,07:15:24,222.48,50.0,30.43,46.0,143.23,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,435.0
1475169022.0,9/29/16 12:00 AM,07:10:22,164.44,49.0,30.43,47.0,172.83,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,430.0
1475168723.0,9/29/16 12:00 AM,07:05:23,21.36,48.0,30.43,48.0,176.93,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,425.0
1475168425.0,9/29/16 12:00 AM,07:00:25,20.0,48.0,30.42,50.0,182.88,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,420.0
1475168123.0,9/29/16 12:00 AM,06:55:23,19.24,48.0,30.42,51.0,173.07,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,415.0
1475167819.0,9/29/16 12:00 AM,06:50:19,18.33,47.0,30.42,53.0,191.44,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,410.0
1475167520.0,9/29/16 12:00 AM,06:45:20,17.31,47.0,30.42,54.0,193.99,9.0,06:13:00,18:13:00,12:00:00,29.0,720.0,405.0
1475167222.0,9/29/16 12:00 AM,06:40:22,16.09,47.0,30.42,55.0,190.38,10.12,06:13:00,18:13:00,12:00:00,29.0,720.0,400.0
1475166919.0,9/29/16 12:00 AM,06:35:19,14.73,47.0,30.42,56.0,179.45,10.12,06:13:00,18:13:00,12:00:00,29.0,720.0,395.0
1475166620.0,9/29/16 12:00 AM,06:30:20,12.53,47.0,30.42,57.0,188.58,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,390.0
1475166321.0,9/29/16 12:00 AM,06:25:21,9.86,47.0,30.42,57.0,188.37,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,385.0
1475166020.0,9/29/16 12:00 AM,06:20:20,7.7,47.0,30.41,58.0,192.09,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,380.0
1475165722.0,9/29/16 12:00 AM,06:15:22,6.17,47.0,30.41,61.0,157.11,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,375.0
1475165423.0,9/29/16 12:00 AM,06:10:23,4.32,47.0,30.41,62.0,177.65,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,370.0
1475165120.0,9/29/16 12:00 AM,06:05:20,2.34,47.0,30.41,62.0,187.76,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,365.0
1475164824.0,9/29/16 12:00 AM,06:00:24,1.47,47.0,30.41,61.0,185.73,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,360.0
1475164525.0,9/29/16 12:00 AM,05:55:25,1.21,47.0,30.41,60.0,184.95,9.0,06:13:00,18:13:00,12:00:00,29.0,720.0,355.0
1475164221.0,9/29/16 12:00 AM,05:50:21,1.23,47.0,30.41,59.0,182.07,9.0,06:13:00,18:13:00,12:00:00,29.0,720.0,350.0
1475163921.0,9/29/16 12:00 AM,05:45:21,1.24,46.0,30.41,58.0,184.89,10.12,06:13:00,18:13:00,12:00:00,29.0,720.0,345.0
1475163621.0,9/29/16 12:00 AM,05:40:21,1.23,46.0,30.4,59.0,190.62,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,340.0
1475163326.0,9/29/16 12:00 AM,05:35:26,1.21,46.0,30.4,58.0,188.4,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,335.0
1475163027.0,9/29/16 12:00 AM,05:30:27,1.21,46.0,30.4,58.0,193.81,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,330.0
1475162722.0,9/29/16 12:00 AM,05:25:22,1.22,45.0,30.4,56.0,191.32,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,325.0
1475162424.0,9/29/16 12:00 AM,05:20:24,1.22,45.0,30.4,56.0,184.3,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,320.0
1475162121.0,9/29/16 12:00 AM,05:15:21,1.2,45.0,30.4,55.0,174.74,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,315.0
1475161822.0,9/29/16 12:00 AM,05:10:22,1.2,45.0,30.4,55.0,184.56,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,310.0
1475161520.0,9/29/16 12:00 AM,05:05:20,1.16,46.0,30.4,55.0,165.66,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,305.0
1475161222.0,9/29/16 12:00 AM,05:00:22,1.15,46.0,30.4,53.0,177.23,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,300.0
1475160925.0,9/29/16 12:00 AM,04:55:25,1.18,46.0,30.4,51.0,173.92,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,295.0
1475160625.0,9/29/16 12:00 AM,04:50:25,1.18,46.0,30.4,50.0,174.53,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,290.0
1475160320.0,9/29/16 12:00 AM,04:45:20,1.18,46.0,30.4,50.0,163.85,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,285.0
1475160021.0,9/29/16 12:00 AM,04:40:21,1.19,46.0,30.4,49.0,166.26,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,280.0
1475159719.0,9/29/16 12:00 AM,04:35:19,1.18,46.0,30.39,49.0,176.34,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,275.0
1475159425.0,9/29/16 12:00 AM,04:30:25,1.2,46.0,30.39,48.0,170.62,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,270.0
1475159125.0,9/29/16 12:00 AM,04:25:25,1.17,46.0,30.39,47.0,176.8,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,265.0
1475158821.0,9/29/16 12:00 AM,04:20:21,1.17,46.0,30.39,47.0,170.45,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,260.0
1475158529.0,9/29/16 12:00 AM,04:15:29,1.18,46.0,30.39,45.0,180.3,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,255.0
1475158222.0,9/29/16 12:00 AM,04:10:22,1.21,46.0,30.39,45.0,187.66,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,250.0
1475157918.0,9/29/16 12:00 AM,04:05:18,1.17,46.0,30.39,45.0,173.01,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,245.0
1475157620.0,9/29/16 12:00 AM,04:00:20,1.18,46.0,30.39,45.0,178.75,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,240.0
1475157320.0,9/29/16 12:00 AM,03:55:20,1.19,46.0,30.39,47.0,171.85,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,235.0
1475157026.0,9/29/16 12:00 AM,03:50:26,1.18,46.0,30.39,47.0,189.46,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,230.0
1475156722.0,9/29/16 12:00 AM,03:45:22,1.2,46.0,30.39,48.0,169.78,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,225.0
1475156426.0,9/29/16 12:00 AM,03:40:26,1.22,46.0,30.39,50.0,183.99,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,220.0
1475156122.0,9/29/16 12:00 AM,03:35:22,1.21,46.0,30.39,52.0,173.17,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,215.0
1475155819.0,9/29/16 12:00 AM,03:30:19,1.22,46.0,30.38,55.0,186.34,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,210.0
1475155523.0,9/29/16 12:00 AM,03:25:23,1.21,46.0,30.38,56.0,159.97,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,205.0
1475155223.0,9/29/16 12:00 AM,03:20:23,1.18,47.0,30.38,57.0,170.61,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,200.0
1475154922.0,9/29/16 12:00 AM,03:15:22,1.24,47.0,30.39,58.0,171.98,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,195.0
1475154624.0,9/29/16 12:00 AM,03:10:24,1.22,47.0,30.38,58.0,177.67,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,190.0
1475154319.0,9/29/16 12:00 AM,03:05:19,1.24,47.0,30.39,58.0,165.64,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,185.0
1475154019.0,9/29/16 12:00 AM,03:00:19,1.26,47.0,30.38,58.0,181.39,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,180.0
1475153725.0,9/29/16 12:00 AM,02:55:25,1.18,47.0,30.38,58.0,156.71,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,175.0
1475153425.0,9/29/16 12:00 AM,02:50:25,1.24,47.0,30.39,58.0,156.31,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,170.0
1475153123.0,9/29/16 12:00 AM,02:45:23,1.19,47.0,30.39,59.0,168.46,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,165.0
1475152823.0,9/29/16 12:00 AM,02:40:23,1.2,47.0,30.39,59.0,172.8,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,160.0
1475152522.0,9/29/16 12:00 AM,02:35:22,1.24,47.0,30.39,60.0,158.68,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,155.0
1475152225.0,9/29/16 12:00 AM,02:30:25,1.23,47.0,30.39,60.0,167.47,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,150.0
1475151921.0,9/29/16 12:00 AM,02:25:21,1.25,47.0,30.39,60.0,165.89,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,145.0
1475151621.0,9/29/16 12:00 AM,02:20:21,1.23,47.0,30.39,62.0,163.06,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,140.0
1475151323.0,9/29/16 12:00 AM,02:15:23,1.2,47.0,30.39,64.0,154.2,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,135.0
1475151020.0,9/29/16 12:00 AM,02:10:20,1.24,47.0,30.39,64.0,190.87,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,130.0
1475150724.0,9/29/16 12:00 AM,02:05:24,1.24,47.0,30.39,66.0,168.77,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,125.0
1475150430.0,9/29/16 12:00 AM,02:00:30,1.23,47.0,30.4,65.0,183.32,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,121.0
1475150124.0,9/29/16 12:00 AM,01:55:24,1.2,47.0,30.4,68.0,170.4,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,115.0
1475149823.0,9/29/16 12:00 AM,01:50:23,1.21,48.0,30.4,70.0,186.06,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,110.0
1475149524.0,9/29/16 12:00 AM,01:45:24,1.22,48.0,30.4,69.0,152.34,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,105.0
1475149218.0,9/29/16 12:00 AM,01:40:18,1.25,48.0,30.4,71.0,171.74,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,100.0
1475148921.0,9/29/16 12:00 AM,01:35:21,1.18,48.0,30.4,73.0,164.9,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,95.0
1475148621.0,9/29/16 12:00 AM,01:30:21,1.22,48.0,30.4,76.0,193.66,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,90.0
1475148320.0,9/29/16 12:00 AM,01:25:20,1.21,48.0,30.4,76.0,183.44,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,85.0
1475148023.0,9/29/16 12:00 AM,01:20:23,1.25,48.0,30.4,77.0,169.53,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,80.0
1475147720.0,9/29/16 12:00 AM,01:15:20,1.23,48.0,30.41,77.0,170.89,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,75.0
1475147426.0,9/29/16 12:00 AM,01:10:26,1.23,48.0,30.41,77.0,180.16,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,70.0
1475147119.0,9/29/16 12:00 AM,01:05:19,1.22,48.0,30.41,78.0,159.54,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,65.0
1475146824.0,9/29/16 12:00 AM,01:00:24,1.23,48.0,30.41,78.0,160.62,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,60.0
1475146525.0,9/29/16 12:00 AM,00:55:25,1.23,48.0,30.41,78.0,179.43,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,55.0
1475146229.0,9/29/16 12:00 AM,00:50:29,1.19,48.0,30.41,78.0,177.17,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,50.0
1475145924.0,9/29/16 12:00 AM,00:45:24,1.22,48.0,30.41,78.0,176.09,3.37,06:13:00,18:13:00,12:00:00,29.0,720.0,45.0
1475145619.0,9/29/16 12:00 AM,00:40:19,1.22,48.0,30.41,78.0,170.4,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,40.0
1475145321.0,9/29/16 12:00 AM,00:35:21,1.22,49.0,30.41,78.0,181.25,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,35.0
1475145022.0,9/29/16 12:00 AM,00:30:22,1.22,49.0,30.41,77.0,183.79,7.87,06:13:00,18:13:00,12:00:00,29.0,720.0,30.0
1475144724.0,9/29/16 12:00 AM,00:25:24,1.22,49.0,30.41,78.0,166.36,4.5,06:13:00,18:13:00,12:00:00,29.0,720.0,25.0
1475144425.0,9/29/16 12:00 AM,00:20:25,1.23,49.0,30.42,77.0,168.56,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,20.0
1475143823.0,9/29/16 12:00 AM,00:10:23,1.21,50.0,30.42,75.0,162.03,5.62,06:13:00,18:13:00,12:00:00,29.0,720.0,10.0
1475143520.0,9/29/16 12:00 AM,00:05:20,1.22,50.0,30.42,75.0,121.92,2.25,06:13:00,18:13:00,12:00:00,29.0,720.0,5.0
1475143231.0,9/29/16 12:00 AM,00:00:31,1.21,49.0,30.42,75.0,148.94,6.75,06:13:00,18:13:00,12:00:00,29.0,720.0,1.0
1475142921.0,9/28/16 12:00 AM,23:55:21,1.24,50.0,30.42,75.0,167.24,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1435.0
1475142624.0,9/28/16 12:00 AM,23:50:24,1.23,50.0,30.42,74.0,169.78,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1430.0
1475142331.0,9/28/16 12:00 AM,23:45:31,1.22,50.0,30.42,74.0,183.28,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1426.0
1475142021.0,9/28/16 12:00 AM,23:40:21,1.21,50.0,30.42,74.0,159.15,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1420.0
1475141721.0,9/28/16 12:00 AM,23:35:21,1.24,50.0,30.42,73.0,176.24,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1415.0
1475141424.0,9/28/16 12:00 AM,23:30:24,1.23,50.0,30.42,74.0,158.44,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1410.0
1475141121.0,9/28/16 12:00 AM,23:25:21,1.23,50.0,30.42,75.0,161.04,7.87,06:13:00,18:14:00,12:01:00,28.0,721.0,1405.0
1475140823.0,9/28/16 12:00 AM,23:20:23,1.24,50.0,30.43,75.0,145.97,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1400.0
1475140520.0,9/28/16 12:00 AM,23:15:20,1.19,50.0,30.43,77.0,168.62,7.87,06:13:00,18:14:00,12:01:00,28.0,721.0,1395.0
1475140223.0,9/28/16 12:00 AM,23:10:23,1.22,50.0,30.43,79.0,160.36,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1390.0
1475139921.0,9/28/16 12:00 AM,23:05:21,1.22,50.0,30.43,79.0,149.44,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1385.0
1475139625.0,9/28/16 12:00 AM,23:00:25,1.23,50.0,30.43,81.0,147.81,9.0,06:13:00,18:14:00,12:01:00,28.0,721.0,1380.0
1475139320.0,9/28/16 12:00 AM,22:55:20,1.2,51.0,30.43,82.0,161.97,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1375.0
1475139024.0,9/28/16 12:00 AM,22:50:24,1.22,51.0,30.43,84.0,169.04,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1370.0
1475138722.0,9/28/16 12:00 AM,22:45:22,1.2,51.0,30.43,86.0,167.45,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1365.0
1475138419.0,9/28/16 12:00 AM,22:40:19,1.23,50.0,30.43,88.0,163.91,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1360.0
1475138123.0,9/28/16 12:00 AM,22:35:23,1.22,50.0,30.43,89.0,142.26,10.12,06:13:00,18:14:00,12:01:00,28.0,721.0,1355.0
1475137825.0,9/28/16 12:00 AM,22:30:25,1.23,50.0,30.43,89.0,161.97,12.37,06:13:00,18:14:00,12:01:00,28.0,721.0,1350.0
1475137527.0,9/28/16 12:00 AM,22:25:27,1.23,51.0,30.43,87.0,159.7,9.0,06:13:00,18:14:00,12:01:00,28.0,721.0,1345.0
1475137221.0,9/28/16 12:00 AM,22:20:21,1.22,51.0,30.44,85.0,78.09,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1340.0
1475136920.0,9/28/16 12:00 AM,22:15:20,1.23,51.0,30.43,77.0,88.77,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1335.0
1475136625.0,9/28/16 12:00 AM,22:10:25,1.21,51.0,30.43,75.0,130.36,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1330.0
1475136321.0,9/28/16 12:00 AM,22:05:21,1.21,51.0,30.43,75.0,162.76,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1325.0
1475136020.0,9/28/16 12:00 AM,22:00:20,1.2,51.0,30.43,73.0,146.94,7.87,06:13:00,18:14:00,12:01:00,28.0,721.0,1320.0
1475135720.0,9/28/16 12:00 AM,21:55:20,1.2,51.0,30.43,71.0,116.25,3.37,06:13:00,18:14:00,12:01:00,28.0,721.0,1315.0
1475135428.0,9/28/16 12:00 AM,21:50:28,1.21,51.0,30.43,71.0,144.4,3.37,06:13:00,18:14:00,12:01:00,28.0,721.0,1310.0
1475135122.0,9/28/16 12:00 AM,21:45:22,1.22,51.0,30.43,68.0,148.71,7.87,06:13:00,18:14:00,12:01:00,28.0,721.0,1305.0
1475134821.0,9/28/16 12:00 AM,21:40:21,1.21,51.0,30.43,66.0,153.22,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1300.0
1475134524.0,9/28/16 12:00 AM,21:35:24,1.24,51.0,30.43,67.0,179.54,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1295.0
1475134230.0,9/28/16 12:00 AM,21:30:30,1.2,51.0,30.43,69.0,180.65,2.25,06:13:00,18:14:00,12:01:00,28.0,721.0,1291.0
1475133921.0,9/28/16 12:00 AM,21:25:21,1.22,51.0,30.43,72.0,157.82,3.37,06:13:00,18:14:00,12:01:00,28.0,721.0,1285.0
1475133623.0,9/28/16 12:00 AM,21:20:23,1.21,51.0,30.44,67.0,135.43,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1280.0
1475133328.0,9/28/16 12:00 AM,21:15:28,1.25,51.0,30.43,67.0,100.03,2.25,06:13:00,18:14:00,12:01:00,28.0,721.0,1275.0
1475133020.0,9/28/16 12:00 AM,21:10:20,1.25,51.0,30.43,68.0,112.05,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1270.0
1475132720.0,9/28/16 12:00 AM,21:05:20,1.23,51.0,30.43,70.0,151.33,9.0,06:13:00,18:14:00,12:01:00,28.0,721.0,1265.0
1475132426.0,9/28/16 12:00 AM,21:00:26,1.23,51.0,30.43,75.0,138.72,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1260.0
1475132118.0,9/28/16 12:00 AM,20:55:18,1.23,51.0,30.43,73.0,159.9,7.87,06:13:00,18:14:00,12:01:00,28.0,721.0,1255.0
1475131821.0,9/28/16 12:00 AM,20:50:21,1.18,52.0,30.43,68.0,105.34,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1250.0
1475131520.0,9/28/16 12:00 AM,20:45:20,1.24,52.0,30.43,67.0,127.43,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1245.0
1475131219.0,9/28/16 12:00 AM,20:40:19,1.23,52.0,30.43,67.0,120.88,7.87,06:13:00,18:14:00,12:01:00,28.0,721.0,1240.0
1475130918.0,9/28/16 12:00 AM,20:35:18,1.2,52.0,30.43,65.0,88.97,2.25,06:13:00,18:14:00,12:01:00,28.0,721.0,1235.0
1475130622.0,9/28/16 12:00 AM,20:30:22,1.23,52.0,30.42,65.0,111.28,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1230.0
1475130324.0,9/28/16 12:00 AM,20:25:24,1.23,52.0,30.42,66.0,140.23,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1225.0
1475130029.0,9/28/16 12:00 AM,20:20:29,1.23,52.0,30.42,65.0,160.04,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1220.0
1475129724.0,9/28/16 12:00 AM,20:15:24,1.23,52.0,30.42,66.0,139.86,10.12,06:13:00,18:14:00,12:01:00,28.0,721.0,1215.0
1475129419.0,9/28/16 12:00 AM,20:10:19,1.21,52.0,30.41,67.0,122.69,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1210.0
1475129122.0,9/28/16 12:00 AM,20:05:22,1.24,52.0,30.41,66.0,152.68,1.12,06:13:00,18:14:00,12:01:00,28.0,721.0,1205.0
1475128822.0,9/28/16 12:00 AM,20:00:22,1.22,53.0,30.41,69.0,162.52,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1200.0
1475128521.0,9/28/16 12:00 AM,19:55:21,1.22,53.0,30.41,68.0,103.2,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1195.0
1475128218.0,9/28/16 12:00 AM,19:50:18,1.23,53.0,30.41,69.0,128.17,5.62,06:13:00,18:14:00,12:01:00,28.0,721.0,1190.0
1475127924.0,9/28/16 12:00 AM,19:45:24,1.21,53.0,30.41,70.0,96.22,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1185.0
1475127624.0,9/28/16 12:00 AM,19:40:24,1.27,53.0,30.41,73.0,109.76,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1180.0
1475127327.0,9/28/16 12:00 AM,19:35:27,1.24,53.0,30.41,70.0,97.28,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1175.0
1475127022.0,9/28/16 12:00 AM,19:30:22,1.2,53.0,30.4,71.0,189.66,1.12,06:13:00,18:14:00,12:01:00,28.0,721.0,1170.0
1475126722.0,9/28/16 12:00 AM,19:25:22,1.24,53.0,30.4,71.0,119.71,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1165.0
1475126422.0,9/28/16 12:00 AM,19:20:22,1.2,53.0,30.4,72.0,116.54,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1160.0
1475126119.0,9/28/16 12:00 AM,19:15:19,1.25,52.0,30.4,77.0,144.9,4.5,06:13:00,18:14:00,12:01:00,28.0,721.0,1155.0
1475125832.0,9/28/16 12:00 AM,19:10:32,1.25,52.0,30.39,82.0,137.32,6.75,06:13:00,18:14:00,12:01:00,28.0,721.0,1151.0
1475125522.0,9/28/16 12:00 AM,19:05:22,1.2,52.0,30.39,88.0,73.0,3.37,06:13:00,18:14:00,12:01:00,28.0,721.0,1145.0
